Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
50610,ADMI,8501,RESEARCH METHODS IN MANAGEMENT: APPLYING QUALITATIVE AND QUANTITATIVE RESEARCH METHODS,3.0,SEM,Seminar,,GRAD,
50611,ADMI,8502,ADVANCED TOPICS IN MANAGEMENT,3.0,SEM,Seminar,,GRAD,
50612,ADMI,8601,MANAGEMENT CONTROL SYSTEMS AND RISK MANAGEMENT,3.0,SEM,Seminar,,GRAD,
50613,ADMI,8602,EMERGING TOPICS IN ACCOUNTING RESEARCH,3.0,SEM,Seminar,,GRAD,
50614,ADMI,871,FOUNDATIONS OF BUSINESS RESEARCH,3.0,SEM,Seminar,,GRAD,
50616,ADMI,873,TEACHING AND LEARNING WITH THE CASE METHOD,3.0,SEM,Seminar,,GRAD,
50617,ADMI,8890,COMPREHENSIVE EXAMINATION,3.0,THE,Thesis Research,,GRAD,
705,AERO,417,STNDRDS/REGUL N/CERTIF N,3.0,LEC,Lecture,Prerequisite: ENGR201. Must complete all 200 level program courses before enrolling in 400 level course,UGRD,AERO 417 = ENGR 417
706,AERO,431,PRINCIPLES OF AEROELASTICITY,3.5,LAB,Laboratory,Prerequisite: ENGR361; MECH375,UGRD,AERO 431 = MECH 431
706,AERO,431,PRINCIPLES OF AEROELASTICITY,3.5,LEC,Lecture,Prerequisite: ENGR361; MECH375,UGRD,AERO 431 = MECH 431
707,AERO,462,TURBOMACHINERY+PROPULSION,3.0,LEC,Lecture,"Prerequisite: MECH351, MECH361",UGRD,AERO 462 = MECH 462
707,AERO,462,TURBOMACHINERY+PROPULSION,3.0,TUT,Tutorial,"Prerequisite: MECH351, MECH361",UGRD,AERO 462 = MECH 462
708,AERO,464,AERODYNAMICS,3.0,LEC,Lecture,Prerequisite: MECH361,UGRD,AERO 464 = MECH 464
708,AERO,464,AERODYNAMICS,3.0,TUT,Tutorial,Prerequisite: MECH361,UGRD,AERO 464 = MECH 464
709,AERO,465,GAS TURBINE DESIGN,3.5,LAB,Laboratory,Prerequisite: AERO462,UGRD,AERO 465 = MECH 465
709,AERO,465,GAS TURBINE DESIGN,3.5,LEC,Lecture,Prerequisite: AERO462,UGRD,AERO 465 = MECH 465
710,AERO,480,FLIGHT CONTROL SYSTEMS,3.5,LAB,Laboratory,"At least one of Prerequisite: AERO371, ELEC372, MECH371, SOEN385",UGRD,ELEC 415 = MECH 480 = AERO 480
710,AERO,480,FLIGHT CONTROL SYSTEMS,3.5,LEC,Lecture,"At least one of Prerequisite: AERO371, ELEC372, MECH371, SOEN385",UGRD,ELEC 415 = MECH 480 = AERO 480
711,AERO,482,AVIONIC NAVIGATION SYSTEMS,3.0,LEC,Lecture,Prerequisite: AERO371 or ELEC372 or MECH370 or SOEN385; ENGR371 or COMP233,UGRD,ELEC 416 = MECH 482 = AERO 482
712,AERO,483,INTEGR. OF AVIONIC SYSTEMS,3.0,LEC,Lecture,"Prerequisite: AERO482, ELEC481",UGRD,AERO 483 = ENGR 418
713,AERO,486,AIRCRAFT STRESS ANALYSIS,3.0,LEC,Lecture,"Prerequisite: ENGR243, ENGR244",UGRD,AERO 486 = MECH 486
714,AERO,487,DESIGN OF AIRCRAFT STRUCTURE,3.0,LEC,Lecture,Prerequisite: AERO486,UGRD,AERO 487 = MECH 487
25371,AERO,485,INTRO. TO SPACE SYSTEMS,3.0,LEC,Lecture,"Prerequisite: MECH351, 361",UGRD,AERO 485 = MECH 485
47199,AERO,201,Introduction to Flight and Aerospace System,4.0,LAB,Laboratory,Prerequisite:Corequisite: ENGR213,UGRD,
47199,AERO,201,Introduction to Flight and Aerospace System,4.0,LEC,Lecture,Prerequisite:Corequisite: ENGR213,UGRD,
47200,AERO,371,Modelling and Control Systems,3.5,LAB,Laboratory,"Prerequisite: PHYS205; ENGR213, 243; ENGR311 or ELEC342 or ELEC364 previously or Corequisite.",UGRD,
47200,AERO,371,Modelling and Control Systems,3.5,LEC,Lecture,"Prerequisite: PHYS205; ENGR213, 243; ENGR311 or ELEC342 or ELEC364 previously or Corequisite.",UGRD,
47200,AERO,371,Modelling and Control Systems,3.5,TUT,Tutorial,"Prerequisite: PHYS205; ENGR213, 243; ENGR311 or ELEC342 or ELEC364 previously or Corequisite.",UGRD,
47218,AERO,485,Introduction to Space Systems,3.0,LEC,Lecture,"Prerequisite: MECH351, 361",UGRD,AERO 485 = MECH 485
48354,AERO,390,AEROSPACE ENGINEERING DESIGN PROJECT,3.0,LEC,Lecture,Prerequisite: AERO290; AERO371; ENCS282,UGRD,
48354,AERO,390,AEROSPACE ENGINEERING DESIGN PROJECT,3.0,TUT,Tutorial,Prerequisite: AERO290; AERO371; ENCS282,UGRD,
48356,AERO,446,AEROSPACE VEHICLE PERFORMANCE,3.0,LEC,Lecture,Prerequisite: MECH361,UGRD,
48356,AERO,446,AEROSPACE VEHICLE PERFORMANCE,3.0,TUT,Tutorial,Prerequisite: MECH361,UGRD,
48357,AERO,455,COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATIONS,3.75,LAB,Laboratory,"Prerequisite: ENGR311, 391; MECH361",UGRD,
48357,AERO,455,COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATIONS,3.75,LEC,Lecture,"Prerequisite: ENGR311, 391; MECH361",UGRD,
48358,AERO,481,MATERIALS ENGINEERING FOR AEROSPACE,3.5,LAB,Laboratory,Prerequisite: MECH221 or MIAE221,UGRD,
48358,AERO,481,MATERIALS ENGINEERING FOR AEROSPACE,3.5,LEC,Lecture,Prerequisite: MECH221 or MIAE221,UGRD,
48359,AERO,490,CAPSTONE AEROSPACE ENGINEERING DESIGN PROJECT,6.0,LEC,Lecture,Prerequisite: 75 credits in the program; AERO390; ENGR301,UGRD,
49313,AERO,290,INTRODUCTION TO AIRCRAFT DESIGN,3.0,LEC,Lecture,Prerequisite: AERO201; ENCS282 previously or Corequisite.,UGRD,
49313,AERO,290,INTRODUCTION TO AIRCRAFT DESIGN,3.0,TUT,Tutorial,Prerequisite: AERO201; ENCS282 previously or Corequisite.,UGRD,
49708,AERO,472,Aircraft Pneumatic and Electrical Power Systems,3.5,LAB,Laboratory,Prerequisite: AERO201; ENGR361,UGRD,
49708,AERO,472,Aircraft Pneumatic and Electrical Power Systems,3.5,LEC,Lecture,Prerequisite: AERO201; ENGR361,UGRD,
49711,AERO,471,Aircraft Hydro‑Mechanical and Fuel Systems,3.5,LAB,Laboratory,Prerequisite: AERO201 or permission of the Department,UGRD,
49711,AERO,471,Aircraft Hydro‑Mechanical and Fuel Systems,3.5,LEC,Lecture,Prerequisite: AERO201 or permission of the Department,UGRD,
715,AHSC,215,Historical Foundations of Leisure and Recreation,3.0,LEC,Lecture,Never Taken: AHSC431; Never Taken/Not Registered: HIST215,UGRD,AHSC 215 = AHSC 321
716,AHSC,220,LIFESPAN GROWTH&DEVELOP.,3.0,LEC,Lecture,Students who have received credit for PSYC230 may not take this course for credit. Students registered in a Psychology program may not take this course for credit.,UGRD,
717,AHSC,225,Principles of Experiential & Action Learning & the Reflective Practitioner,3.0,LEC,Lecture,,UGRD,AHSC 225 = APSS 415
717,AHSC,225,Principles of Experiential & Action Learning & the Reflective Practitioner,3.0,LEC,Lecture,,UGRD,
718,AHSC,230,Interpersonal Communication and Relationships,3.0,LEC,Lecture,"Student must not have taken the following courses: AHSC232, AHSC311, AHSC312, AHSC313, AHSC315, AHSC361, AHSC460",UGRD,
719,AHSC,232,WORKING IN TASK GROUPS,3.0,LEC,Lecture,Prerequisite: AHSC230.,UGRD,AHSC 232 = APSS 240
720,AHSC,241,RECREATION AND LEISURE IN CONTEMPORARY SOCIETY,3.0,LEC,Lecture,"Students must not have taken the following courses: AHSC242; Never Taken:AHSC285, AHSC323, AHSC333, AHSC340, AHSC350, AHSC361,AHSC371, AHSC381, AHSC421, AHSC422, AHSC444",UGRD,AHSC 241= LESR 241= LEIS C241
721,AHSC,242,RECREATION/LEISURE IN CANADA,3.0,LEC,Lecture,Never Taken/Not Registered: AHSC241,UGRD,
726,AHSC,260,"PROGRAM PLANNING, DESIGN AND EVALUATION",3.0,LEC,Lecture,"Student must not have taken the following courses: AHSC330, AHSC350, AHSC355, AHSC371, AHSC380, AHSC381, AHSC382, AHSC422, AHSC444",UGRD,AHSC 260 = LESR 261
727,AHSC,270,Introduction to Human Relations Theory and Research,3.0,LEC,Lecture,"Students must not have taken the following courses: AHSC370, AHSC375, AHSC423, AHSC443",UGRD,AHSC 270 = APSS 250
728,AHSC,281,INTRODUCTION TO THERAPEUTIC RECREATION,3.0,LEC,Lecture,"Students must not have taken the following courses: AHSC381, AHSC383, AHSC384, AHSC450",UGRD,AHSC 281 = LESR 281
729,AHSC,285,Social Psychology of Leisure,3.0,LEC,Lecture,Never Taken/Not Registered: PSYC286; Corequisite: AHSC241,UGRD,AHSC 285 = AHSC 385
737,AHSC,310,TOURISM IN CANADA,3.0,LEC,Lecture,,UGRD,AHSC 310 = LESR 210
738,AHSC,311,RESPECTING DIVERSITY IN HUMAN RELATIONS,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC230.,UGRD,
739,AHSC,312,SEXUALITY IN HUMAN RELATIONS,3.0,LEC,Lecture,"Prerequisite: 24 university credits including AHSC220, 230; or enrolment in the Major or Minor in Interdisciplinary Studies in Sexuality.",UGRD,AHSC 312 = AHSC 253
739,AHSC,312,SEXUALITY IN HUMAN RELATIONS,3.0,LEC,Lecture,"Prerequisite: 24 university credits including AHSC220, 230; or enrolment in the Major or Minor in Interdisciplinary Studies in Sexuality.",UGRD,"AHSC 312, 253 = APSS 353, 453"
740,AHSC,313,FAMILY COMMUNICATION,3.0,LEC,Lecture,Prerequisite: AHSC220 and AHSC230.,UGRD,
741,AHSC,314,ADOLESCENCE: ISSUES AND INTERVENTION,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,
742,AHSC,315,INTERVIEWING,3.0,LEC,Lecture,Prerequisite: AHSC230.,UGRD,
743,AHSC,316,ADULTHOOD: PATTERNS AND TRANSITIONS,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,
744,AHSC,319,OLDER ADULTHOOD: ISSUES AND INTERVENTION,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,
745,AHSC,320,Family and Youth Legislation,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,
746,AHSC,322,FUNDAMENTALS OF CHILD - AND YOUTH-CARE WORK,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,AHSC322 = AHSC398C
746,AHSC,322,FUNDAMENTALS OF CHILD - AND YOUTH-CARE WORK,3.0,LEC,Lecture,Prerequisite: AHSC220.,UGRD,
747,AHSC,323,Gender and Leisure,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC241 or AHSC242.,UGRD,
748,AHSC,330,Leadership and Facilitation in Small Groups,6.0,LEC,Lecture,Prerequisite: AHSC232 and AHSC260.,UGRD,AHSC 330 = APSS 331
748,AHSC,330,Leadership and Facilitation in Small Groups,6.0,LEC,Lecture,Prerequisite: AHSC232 and AHSC260.,UGRD,
749,AHSC,333,LEISURE AND THE ENVIRONMENT,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC241.,UGRD,
750,AHSC,335,Power and Conflict Resolution in Human Systems,3.0,LEC,Lecture,Prerequisite: 24 university credits.,UGRD,
752,AHSC,350,Leisure Education in Therapeutic Recreation and Leisure Services,3.0,LEC,Lecture,"Prerequisite: AHSC241, 260.",UGRD,
754,AHSC,355,FOUNDATIONS OF FAMILY LIFE EDUCATION,3.0,LEC,Lecture,Prerequisite: AHSC232; AHSC260 and AHSC313 previously or Corequisite.,UGRD,AHSC 355 = APSS 455
755,AHSC,360,"PLAY, ADULT LEARNING AND DEVELOPMENT",3.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC220.,UGRD,AHSC 360 = LESR 360
756,AHSC,361,Leisure Services Leadership,3.0,LEC,Lecture,"Prerequisite: AHSC230, and AHSC241.",UGRD,AHSC 361 = LESR 361
756,AHSC,361,Leisure Services Leadership,3.0,LEC,Lecture,"Prerequisite: AHSC230, and AHSC241.",UGRD,
757,AHSC,370,Organizational Development and Change: Models and Methods,3.0,LEC,Lecture,Prerequisite: AHSC270 and AHSC332,UGRD,
758,AHSC,371,Community Recreation Planning,3.0,LEC,Lecture,Prerequisite: AHSC241 and AHSC260; 24 university credits completed.,UGRD,AHSC 371 = LESR 371
760,AHSC,380,QUANTITATIVE RESEARCH METHODS FOR PRACTITIONERS,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC260.,UGRD,
761,AHSC,381,Concepts in Therapeutic Recreation Programming,3.0,LAB,Laboratory,"Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.",UGRD,AHSC448 = AHSC381 = LESR 381
761,AHSC,381,Concepts in Therapeutic Recreation Programming,3.0,LEC,Lecture,"Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.",UGRD,AHSC448 = AHSC381 = LESR 381
762,AHSC,382,Qualitative Research Methods for Practitioners,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC260.,UGRD,
763,AHSC,383,Therapeutic Recreation and Physical Disabilities,3.0,LAB,Laboratory,"Prerequisite: AHSC220, 281.",UGRD,
763,AHSC,383,Therapeutic Recreation and Physical Disabilities,3.0,LEC,Lecture,"Prerequisite: AHSC220, 281.",UGRD,
764,AHSC,384,Therapeutic Recreation: Cognitive Disabilities and Illness,3.0,LAB,Laboratory,"Prerequisite: AHSC220, 281.",UGRD,
764,AHSC,384,Therapeutic Recreation: Cognitive Disabilities and Illness,3.0,LEC,Lecture,"Prerequisite: AHSC220, 281.",UGRD,
783,AHSC,421,Political and Legal Aspects of Leisure Services,3.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC241.,UGRD,
784,AHSC,422,YOUTH AND LEISURE,3.0,LEC,Lecture,"Prerequisite: 30 university credits including AHSC220, 241, 260.",UGRD,
785,AHSC,423,ORGANIZATION DEVELOPMENT I,3.0,LEC,Lecture,"Prerequisite: AHSC270, 330. NOTE: Students who have received credit for AHSC420 may not take this course for credit. Never Taken: AHSC425, AHSC439",UGRD,AHSC 423 = AHSC 332
786,AHSC,425,Organizational Development II,3.0,LEC,Lecture,Prerequisite: AHSC330 previously or Corequisite; AHSC332.,UGRD,AHSC425 = AHSC420
786,AHSC,425,Organizational Development II,3.0,LEC,Lecture,Prerequisite: AHSC330 previously or Corequisite; AHSC332.,UGRD,
787,AHSC,427,Administration of Therapeutic Recreation and Leisure Services,3.0,LEC,Lecture,Prerequisite: 60 university credits including AHSC361; AHSC348 or 371.,UGRD,
788,AHSC,431,LEISURE SCIENCES SEMINAR,3.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC321, 361, 371, 385.",UGRD,
789,AHSC,432,Seminar in Therapeutic Recreation,3.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC321, AHSC338, AHSC361 and AHSC448.",UGRD,
790,AHSC,435,FIELDWORK PRACTICE,3.0,LEC,Lecture,Prerequisite: AHSC330.,UGRD,
791,AHSC,436,Internship in Youth and Family Work,6.0,LEC,Lecture,Prerequisite: 60 university credits including AHSC330; AHSC322 or AHSC355; and AHSC465 previously or Corequisite; permission of the Department.,UGRD,AHSC436=AHSC439
791,AHSC,436,Internship in Youth and Family Work,6.0,LEC,Lecture,Prerequisite: 60 university credits including AHSC330; AHSC322 or AHSC355; and AHSC465 previously or Corequisite; permission of the Department.,UGRD,
792,AHSC,437,INTERNSHIP IN LEISURE SCIENCES,6.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC361, 371; permission of the Department.",UGRD,
793,AHSC,438,INTERNSHIP IN THERAPEUTIC RECREATION,9.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC361, 381, 383, 384; permission of the Department.",UGRD,
794,AHSC,439,Internship in Human Relations,6.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC330; AHSC225 and 400, or 332 and 425, or 343 and 445 previously or Corequisite; permission of the Department.",UGRD,AHSC436=AHSC439
794,AHSC,439,Internship in Human Relations,6.0,SEM,Seminar,"Prerequisite: 60 university credits including AHSC330; AHSC225 and 400, or 332 and 425, or 343 and 445 previously or Corequisite; permission of the Department.",UGRD,
796,AHSC,443,COMMUNITY DEVELOPMENT I,3.0,LEC,Lecture,"Prerequisite: AHSC270, 330. Never Taken/Not Registered: AHSC440; Never Taken: AHSC439, AHSC445",UGRD,AHSC 343 = AHSC 443
797,AHSC,444,THE OLDER ADULT AND LEISURE,3.0,LEC,Lecture,"Prerequisite: 30 university credits including AHSC220, 241, 260",UGRD,
798,AHSC,445,COMMUNITY DEVELOPMENT II,3.0,LEC,Lecture,Prerequisite: AHSC330 previously or Corequisite; AHSC343. NOTE: Students who have received credit for AHSC440 may not take this course for credit.,UGRD,AHSC445 = AHSC440
798,AHSC,445,COMMUNITY DEVELOPMENT II,3.0,LEC,Lecture,Prerequisite: AHSC330 previously or Corequisite; AHSC343. NOTE: Students who have received credit for AHSC440 may not take this course for credit.,UGRD,
799,AHSC,450,Therapeutic Recreation Assessment and Leisure Counselling,3.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC281.,UGRD,AHSC 348 = AHSC 450
799,AHSC,450,Therapeutic Recreation Assessment and Leisure Counselling,3.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC281.,UGRD,
800,AHSC,460,Health Promotion,6.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC230.,UGRD,
801,AHSC,465,Parent-Child Relations,3.0,LEC,Lecture,"Prerequisite: 45 university credits including AHSC232, 313, 380.",UGRD,
802,AHSC,470,BASIC HUMAN RELATIONS LABORATORY,3.0,LEC,Lecture,Prerequisite: 60 university credits including AHSC330.,UGRD,
804,AHSC,490,INDEPENDENT STUDY I,3.0,LEC,Lecture,Prerequisite: 30 university credits; permission of the Department.,UGRD,
805,AHSC,491,INDEPENDENT STUDY II,3.0,LEC,Lecture,Prerequisite: 30 university credits; permission of the Department. A student who has received credit for AHSC490 may register for AHSC491.,UGRD,
818,AHSC,510,Advanced Research Methods in Youth Work,3.0,LEC,Lecture,,GRAD,
819,AHSC,520,Psychoeducation and Youth Work Ethics in Practice,3.0,LEC,Lecture,,GRAD,
820,AHSC,525,Individual and Group Intervention with Youth,3.0,LEC,Lecture,Prerequisite: AHSC522 previously or Corequisite.,GRAD,
821,AHSC,527,Advanced Youth Work Intervention:  Case Management and Supervision,3.0,LEC,Lecture,Prerequisite: AHSC525,GRAD,
822,AHSC,530,Community Youth Development,3.0,LEC,Lecture,Prerequisite: AHSC525,GRAD,
823,AHSC,540,"Mental Health and Addictions:  Youth Work Perspectives, Policies and Practices",3.0,LEC,Lecture,Prerequisite: AHSC525,GRAD,
824,AHSC,610,GROUP PROCESS INTERVENTION,3.0,LEC,Lecture,,GRAD,
825,AHSC,620,LRNING/INDIV CHNG PROCESSES,3.0,LEC,Lecture,,GRAD,
827,AHSC,631,RESEARCH METHODS,3.0,LEC,Lecture,,GRAD,
828,AHSC,632,PLANNING HUMAN SYST INTERVEN,3.0,LEC,Lecture,,GRAD,
829,AHSC,660,PHIL AND ETHICS OF INTERV N,3.0,LEC,Lecture,,GRAD,
830,AHSC,670,CONSULTATION METHODS,3.0,LEC,Lecture,,GRAD,
831,AHSC,675,INTRO TO OPEN SYSTEMS THEORY,3.0,LEC,Lecture,,GRAD,
832,AHSC,680,Facilitating Individual and Group Learning Processes,6.0,SEM,Seminar,"Prerequisite: Students must have completed Year I coursework including AHSC610, AHSC620, AHSC631, AHSC640 AHSC660, and AHSC672 prior to enrolling.",GRAD,
833,AHSC,681,SELECTED TOPICS,3.0,LEC,Lecture,,GRAD,
840,AHSC,685,COACHING INTERVEN.&PROCESSES,3.0,LEC,Lecture,,GRAD,
845,AHSC,698,MASTER S PROJECT,15.0,LEC,Lecture,,GRAD,
40043,AHSC,514,ADOLESCEN:ISS./INTERVENTION,3.0,LEC,Lecture,,GRAD,
40044,AHSC,522,fundamentals of Child and Youth Care Work,3.0,LEC,Lecture,,GRAD,
40045,AHSC,565,Parent-Child Relations,3.0,LEC,Lecture,,GRAD,
40046,AHSC,695,INDEPENDENT STUDY I,3.0,LEC,Lecture,,GRAD,
40047,AHSC,696,INDEPENDENT STUDY II,3.0,LEC,Lecture,,GRAD,
46458,AHSC,298,SELECTED TOPICS IN APPLIED HUMAN SCIENCES,3.0,LEC,Lecture,,UGRD,
46459,AHSC,398,Selected Topics in Applied Human Sciences,3.0,LEC,Lecture,Prerequisite: must have completed 30 credits.,UGRD,
46460,AHSC,399,SEL TOP: APP HUMAN SCIENCES,6.0,LEC,Lecture,,UGRD,
46461,AHSC,498,Advanced Topics in Applied Human Sciences,3.0,LEC,Lecture,,UGRD,
46462,AHSC,499,ADVANCED TOPICS IN AHSC,6.0,LEC,Lecture,,UGRD,
46463,AHSC,682,SPECIAL TOPICS,3.0,LEC,Lecture,,GRAD,
47272,AHSC,535,Internship in Youth Work,9.0,SEM,Seminar,,GRAD,
47273,AHSC,536,Extended Internship in Youth Work,12.0,SEM,Seminar,,GRAD,
47274,AHSC,599,Independent Study,3.0,SEM,Seminar,,GRAD,
47275,AHSC,598,Special Topics in Youth Work,3.0,LEC,Lecture,,GRAD,
47815,AHSC,451,COUNSELLING AND SKILLS AND CONCEPTS,6.0,LEC,Lecture,"Prerequisite: 45 university credits including AHSC220, 230.",UGRD,AHSC 351 = APSS 450 = AHSC 451
47816,AHSC,475,Organizational and Community Leadership: A Systems Approach,3.0,LEC,Lecture,Prerequisite: AHSC330.,UGRD,AHSC475 = AHSC375
47816,AHSC,475,Organizational and Community Leadership: A Systems Approach,3.0,LEC,Lecture,Prerequisite: AHSC330.,UGRD,
48157,AHSC,512,Sexuality in Human Relations,3.0,LEC,Lecture,,GRAD,
48158,AHSC,513,Family Communication,3.0,LEC,Lecture,,GRAD,
48159,AHSC,533,Internship I in Youth Work,3.0,SEM,Seminar,Prerequisite: AHSC522 and AHSC525,GRAD,
48160,AHSC,537,Internship II in Youth Work,6.0,SEM,Seminar,Prerequisite: AHSC533 and 24 credits completed in Youth Work with permission of the Department.,GRAD,AHSC537 = AHSC535
48160,AHSC,537,Internship II in Youth Work,6.0,SEM,Seminar,Prerequisite: AHSC533 and 24 credits completed in Youth Work with permission of the Department.,GRAD,AHSC538 = AHSC536
48162,AHSC,538,Extended Internship in Youth Work,9.0,SEM,Seminar,Prerequisite: AHSC533 and 24 credits completed in Youth Work with permission of the Department.,GRAD,AHSC538 = AHSC536
48163,AHSC,551,Counselling Skills and Concepts,6.0,LEC,Lecture,,GRAD,
48164,AHSC,560,Health Promotion,6.0,LEC,Lecture,,GRAD,
48368,AHSC,321,HISTORICAL FOUNDATIONS OF LEISURE AND RECREATION,3.0,LEC,Lecture,"Prerequisite: AHSC241. NOTE: Students who have received credit for AHSC215, HIST215, PHIL255 or for this topic under an AHSC298 number may not take this course for credit.",UGRD,AHSC 215 = AHSC 321
48369,AHSC,385,Social Psychology of Leisure,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC241.,UGRD,AHSC 285 = AHSC 385
48369,AHSC,385,Social Psychology of Leisure,3.0,LEC,Lecture,Prerequisite: 24 university credits including AHSC241.,UGRD,
48408,AHSC,442,COMMUNITY DEVELOPMENT AND LEISURE,3.0,LEC,Lecture,Prerequisite: 30 university credits including AHSC361; 348 or 371.,UGRD,
48743,AHSC,400,Advanced Facilitation and Ethics,3.0,LEC,Lecture,Prerequisite: AHSC330,UGRD,
48744,AHSC,403,Cultivating Creativity and Social Innovation,3.0,LEC,Lecture,Prerequisite: AHSC232 or AHSC361,UGRD,
48745,AHSC,411,Social change and analysis Methods,3.0,LEC,Lecture,Prerequisite: AHSC260; AHSC332 or AHSC343,UGRD,
48746,AHSC,415,Organizational and Community Sustainability,3.0,LEC,Lecture,Prerequisite: 45 university credits; AHSC270 or LOYC320.,UGRD,
48747,AHSC,332,Organizational Development I,3.0,LEC,Lecture,Prerequisite: AHSC230 and AHSC270.,UGRD,AHSC 423 = AHSC 332
48748,AHSC,343,Community Development I,3.0,LEC,Lecture,Prerequisite: AHSC230 and AHSC270.,UGRD,AHSC 343 = AHSC 443
48819,AHSC,456,Advanced Family Life Education,3.0,LEC,Lecture,Prerequisite: AHSC355,UGRD,
50438,AHSC,434,Human Relations Capstone Experience,3.0,FWK,Fieldwork,,UGRD,
50438,AHSC,434,Human Relations Capstone Experience,3.0,LEC,Lecture,,UGRD,
50677,AHSC,386,Indigenous Perspectives Across Disciplines,3.0,LEC,Lecture,,UGRD,
50678,AHSC,338,Therapeutic Recreation in the Context of Disability,3.0,LEC,Lecture,Prerequisite: AHSC220 and AHSC281.,UGRD,
50679,AHSC,348,Concepts in Therapeutic Recreation Programming,3.0,LEC,Lecture,Prerequisite: AHSC241 and AHSC260 and AHSC281; 24 university credits completed.,UGRD,AHSC 348 = AHSC 450
50680,AHSC,448,Concepts in Therapeutic Recreation Programming II,3.0,LEC,Lecture,Prerequisite: AHSC348.,UGRD,AHSC448 = AHSC381 = LESR 381
50681,AHSC,300,Supporting Inclusion through Leisure and Therapeutic Recreation,3.0,LEC,Lecture,Prerequisite: AHSC241 and AHSC260 and AHSC281.,UGRD,
50682,AHSC,483,Internship in Therapeutic Recreation,12.0,PRA,Practicum/Internship/Work-Term,"Prerequisite:60 university credits including AHSC321, AHSC338, AHSC361, AHSC448. Permission from the Department is required.",UGRD,AHSC483 = AHSC438
50682,AHSC,483,Internship in Therapeutic Recreation,12.0,PRA,Practicum/Internship/Work-Term,"Prerequisite:60 university credits including AHSC321, AHSC338, AHSC361, AHSC448. Permission from the Department is required.",UGRD,
51013,AHSC,640,Facilitating Social Justice and Equity in Human Systems,3.0,SEM,Seminar,,GRAD,
51014,AHSC,672,"Consultation, Planning and Intervention",6.0,SEM,Seminar,,GRAD,
51015,AHSC,683,Special Topics in Human Systems Intervention,3.0,SEM,Seminar,,GRAD,
51016,AHSC,692,Master's Project,9.0,FWK,Fieldwork,Prerequisite: AHSC680 taken Corequisite.,GRAD,
46464,AMBA,695,SEMINAR IN SPECIAL TOPICS,3.0,LEC,Lecture,,GRAD,
924,AMPS,598,SPECIAL TOPICS IN MPER,3.0,LEC,Lecture,,GRAD,
46465,AMPS,517,SPECIAL PROJECT IN MUSIC,3.0,LEC,Lecture,,GRAD,
46466,AMPS,518,SPECIAL PROJECT IN MUSIC,3.0,LEC,Lecture,,GRAD,
46467,AMPS,599,SPEC. TOPICS IN MPER STUDIES,6.0,LEC,Lecture,,GRAD,
46468,ANDR,400,SELECT TOPICS IN ANDRAGOGY,6.0,LEC,Lecture,,UGRD,
46469,ANDR,500,SELECTED TOPICS IN ANDRAGOGY,6.0,LEC,Lecture,,GRAD,
